gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
OTU_6	59.221111186846	-2.87960217801157	0.380725564622021	-7.56345894678861	3.92489727973362e-14	3.77227717495777e-11
OTU_19	64.0690633098299	2.64210363295741	0.353384226015551	7.47657489624663	7.62846749233118e-14	3.77227717495777e-11
OTU_7006	22.4427068216569	4.73784189816752	0.656810149825214	7.21341151537978	5.45671873690132e-13	1.7988982769318e-10
OTU_44	104.7504639987	1.8350458170282	0.256121528874764	7.16474645880116	7.79306483211666e-13	1.92683527974084e-10
OTU_17	29.8810273637623	-5.48079728743595	0.771870818873503	-7.10066652789754	1.24156630193276e-12	2.04651512101917e-10
OTU_34	105.169733136855	2.77695412368262	0.389723180432709	7.12545279087421	1.03739084790855e-12	2.04651512101917e-10
OTU_40	35.5789817830588	2.36056596377478	0.348836911996734	6.76696153014016	1.31515026874916e-11	1.85811945113274e-09
OTU_149	41.6922364598462	2.47064739417243	0.373061970595958	6.62261926678194	3.52889121720259e-11	4.3625917672667e-09
OTU_4998	20.700434093943	3.34809958279796	0.508096018036546	6.58950171610503	4.41305132980868e-11	4.84945307242309e-09
OTU_49	66.7179006876255	1.63848289583963	0.25972120905776	6.30862185565773	2.81531028398637e-10	2.78434187086252e-08
OTU_282	37.9555945946266	2.97620173244842	0.479091168942915	6.21218240990588	5.22537172745977e-10	4.69808421677974e-08
OTU_7182	87.0634628951428	1.41490944807759	0.234851435800145	6.02470001197548	1.69423570569888e-09	1.39633259411349e-07
OTU_125	19.1949665864571	3.03443292973259	0.504954655096278	6.00931766666063	1.86305760255048e-09	1.41735689917109e-07
OTU_6102	14.1039366959072	4.03515526562559	0.698447322014914	5.77732226674559	7.5898827722576e-09	5.36171004411626e-07
OTU_16	114.824949500521	1.54632830202029	0.272999687615487	5.6642127158704	1.47701090041285e-08	9.12977362817695e-07
OTU_915	8.57312719059178	6.65405503817552	1.17435320286001	5.66614458237119	1.46046304852992e-08	9.12977362817695e-07
OTU_78	21.763182721059	2.33902792585608	0.414525448914326	5.64266423685729	1.67438684496579e-08	9.74099170394805e-07
OTU_65	23.7481081994792	2.54677392351663	0.461740775485888	5.51559242485497	3.47607002465421e-08	1.90990736354612e-06
OTU_112	38.1441251115841	-2.4895875360082	0.458589274310324	-5.42879582116767	5.67355452324601e-08	2.95323443341595e-06
OTU_6540	14.9707368853782	5.99273843163067	1.11615407340071	5.36909605442904	7.91322669441751e-08	3.91309060038946e-06
OTU_77	232.149768964524	1.98484969175975	0.382769562053447	5.18549510862778	2.15441742195355e-07	9.26399491440025e-06
OTU_264	47.0879680911427	3.15277426146261	0.607465544679751	5.19004623237473	2.10241872930825e-07	9.26399491440025e-06
OTU_457	16.7092475470459	2.80401590820746	0.539932314502125	5.19327299532546	2.06628848753349e-07	9.26399491440025e-06
OTU_120	88.6629353367806	2.73618349168438	0.532258643240235	5.14070278883081	2.73712728324934e-07	1.127924534639e-05
OTU_64	22.1827905555594	-2.15317147521606	0.419974515713585	-5.12690983536841	2.94536483431731e-07	1.16518632845593e-05
OTU_32	28.7959959482478	2.8634579950741	0.561610911207648	5.098650930618	3.42082715496454e-07	1.30123002163844e-05
OTU_6811	21.802816537784	2.1322572480124	0.420640395054672	5.06907390036867	3.99756005285081e-07	1.46429144158128e-05
OTU_52	22.6855671666956	-2.25036637297041	0.444774408448128	-5.05956801971185	4.20207362191812e-07	1.48423243288465e-05
OTU_18	255.35144698137	2.00573526952927	0.400619217948998	5.00658775132603	5.54034098708819e-07	1.88944732283801e-05
OTU_227	44.5121012993167	2.63570262681198	0.551430915517392	4.77975128459923	1.75512181677144e-06	5.78605158928985e-05
OTU_201	108.388547766241	1.31713226743943	0.278471269034972	4.72986772389079	2.24666170612069e-06	7.16757557210763e-05
OTU_42	64.7573660167406	1.77852559112277	0.376859474885473	4.71933362339705	2.36618480939967e-06	7.31298992655085e-05
OTU_6269	33.9572480505508	1.96347601996387	0.419564116034082	4.67979968955298	2.87155332057357e-06	8.6059582849917e-05
OTU_4	42.3193342153384	-2.07755159227418	0.449685077942415	-4.62001452612183	3.83713178328806e-06	0.00011161539216682
OTU_83	9.13156623919044	-4.04018143709827	0.884051651862974	-4.57007396409966	4.87552111444528e-06	0.000137768296633897
OTU_208	5.22097987190516	5.93716697589318	1.32918062876817	4.4667871675165	7.94030538414974e-06	0.000218137834025669
OTU_1326	47.6642811863549	5.05588710395257	1.13775943669712	4.44372240816536	8.84156669883275e-06	0.000236332688247178
OTU_168	10.5238231467706	6.2097958183529	1.40012072644096	4.43518598152454	9.1992835408685e-06	0.000239423458471551
OTU_57	61.3754167724334	-1.21479349878657	0.27824556527574	-4.36590426008303	1.26597925355017e-05	0.000318457505536923
OTU_145	8.26790917719496	-3.88775518519886	0.891250698609389	-4.36213423592811	1.28799800014933e-05	0.000318457505536923
OTU_245	4.42394569938724	-5.52018722559537	1.2749905209545	-4.32959079684984	1.49386668678475e-05	0.000360349793470761
OTU_5710	14.0154499865174	2.17300584709091	0.50797087528222	4.2778158213965	1.88736075966831e-05	0.000444428521740942
OTU_76	21.1872123961817	2.19087905086012	0.514115117124436	4.2614561950915	2.03099167320615e-05	0.000467128084837414
OTU_8389	7.39321213351336	3.55576822326128	0.837052688937216	4.24796224927721	2.15723733528107e-05	0.000484888119225678
OTU_21	8.43855041065636	-3.56795712832057	0.847671863932952	-4.20912534688397	2.56361146777864e-05	0.000563424831474016
OTU_328	11.5369177589638	2.61165724323683	0.622567584183424	4.19497787804412	2.72898220946601e-05	0.000586731175035192
OTU_275	6.40894750960381	4.73452951147936	1.1705632440154	4.04465930028559	5.23992693208602e-05	0.00108782788409021
OTU_654	6.72023610582584	4.20744092576411	1.04070143342985	4.04288952682386	5.27964999356221e-05	0.00108782788409021
OTU_130	12.8690457119643	2.27090322325845	0.569856684025167	3.98504270796297	6.74679899620014e-05	0.00136175187902897
OTU_50	67.4698647105653	1.2317256858384	0.312028531584704	3.94747775013656	7.89788553357331e-05	0.0015622017585408
OTU_43	107.515277218203	0.823968371266709	0.210161482261905	3.92064407996454	8.8312616058356e-05	0.00167963802464835
