gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
OTU_5722	4.9256787736808	-0.383880830171491	0.700936339368606	-0.547668609273826	0.583919470028534	0.741653560633644
OTU_2087	10.379321273688	0.280188951956975	0.514683520144215	0.544390758574251	0.586172603853786	0.742783406963614
OTU_2613	10.8220092107285	-0.260711219828644	0.479103341595549	-0.544164895532565	0.586328006314836	0.742783406963614
OTU_861	6.19950443819194	-0.350510089162256	0.645807895096622	-0.542746677183026	0.587304231392157	0.743057617466403
OTU_475	7.48348285295526	-0.336953384272694	0.622976323440166	-0.54087671006819	0.588592564777597	0.743725488827506
OTU_622	3.60203543018428	-0.499477982671193	0.933745678162896	-0.534918655424349	0.592706107623158	0.747956868716707
OTU_258	19.1379715425493	-0.220191739791162	0.415858197088068	-0.529487554490915	0.596467275661048	0.751733241748073
OTU_240	7.03146266647754	-0.368289230735264	0.700375027201351	-0.525845748965268	0.59899538514313	0.752012178010246
OTU_899	10.8035354593791	0.34009924124305	0.646709148973263	0.525892113607799	0.598963168707837	0.752012178010246
OTU_6202	9.06876101392317	-0.289486876290322	0.549140416289184	-0.527163668350128	0.598079936249259	0.752012178010246
OTU_1914	5.03288631243828	-0.415762408187808	0.801009671500944	-0.519047925362432	0.603727321048952	0.756981179469071
OTU_487	8.67814687049293	-0.310007852330441	0.605763778564474	-0.51176360043364	0.608816468099706	0.762384770552513
OTU_465	5.26358711812397	0.356901323706758	0.704250407016271	0.506781849397656	0.612307893127135	0.765776367619358
OTU_646	10.4454624923374	0.31977324496309	0.632680285099054	0.505426283218269	0.613259462333489	0.765986914638765
OTU_522	6.11762258976078	-0.359429174591161	0.713193236987129	-0.503971653053754	0.614281297039888	0.766284577174759
OTU_191	14.3609069397608	0.237821511825109	0.476744269033468	0.498845035530808	0.617888558020319	0.769802560183277
OTU_2374	6.00788851042948	-0.368314012986488	0.746061640347276	-0.493677724557779	0.621533799314983	0.772540575703967
OTU_2874	7.09104029978846	-0.328735413269174	0.666143416069108	-0.493490448661989	0.621666086992865	0.772540575703967
OTU_479	22.2732707636944	0.223096902762217	0.454680486800376	0.490667423034071	0.62366169103721	0.773455246450366
OTU_761	11.3535981490563	-0.247466587498312	0.506987542922642	-0.488111771093499	0.625470673849767	0.773455246450366
